LoanDuration,LoanPurpose,LoanAmount,InstallmentPercent,AcceptedPercent,Accepted,AmountGranted,transaction_id,timestamp
21,radio_tv,2635,4,0.6275881640761491,1,2635,2-0-26,2019-08-31T00:47:19.341950Z
38,repairs,6061,4,0.4652208203404883,0,0,2-0-27,2019-08-31T00:47:19.341967Z
34,radio_tv,5287,3,0.5167806492232558,0,0,2-0-28,2019-08-31T00:47:19.341985Z
18,car_new,1410,2,0.8219133709740143,1,1410,2-0-29,2019-08-31T00:47:19.342001Z
11,car_new,2306,2,0.9129204709216854,1,2306,2-0-30,2019-08-31T00:47:19.342019Z
21,appliances,2304,3,0.9518978878193151,1,2304,2-0-31,2019-08-31T00:47:19.342035Z
18,vacation,5951,3,0.8810955049029013,1,5951,2-0-32,2019-08-31T00:47:19.342054Z
5,car_new,470,2,0.8825493740822091,1,470,2-0-33,2019-08-31T00:47:19.342072Z
27,car_used,5923,4,0.6151139058977255,1,5923,2-0-34,2019-08-31T00:47:19.342091Z
23,appliances,3841,4,0.5579774088406805,1,3841,2-0-35,2019-08-31T00:47:19.342108Z
28,radio_tv,6029,3,0.6240457406564165,1,6029,2-0-36,2019-08-31T00:47:19.342126Z
27,appliances,6304,5,0.095295219124589,0,0,2-0-37,2019-08-31T00:47:19.342144Z
12,furniture,250,2,0.8693403787401099,1,250,2-0-38,2019-08-31T00:47:19.342162Z
40,other,5557,4,0.26043392051764364,0,0,2-0-39,2019-08-31T00:47:19.342179Z
21,business,388,2,0.7387360369407812,1,388,2-0-40,2019-08-31T00:47:19.342197Z
36,education,6489,4,0.635928100568081,1,6489,2-0-41,2019-08-31T00:47:19.342214Z
41,furniture,8900,4,0.27826765793401254,0,0,2-0-42,2019-08-31T00:47:19.342230Z
15,car_new,4646,2,0.7198971552760354,1,4646,2-0-43,2019-08-31T00:47:19.342246Z
27,furniture,1634,2,0.7218848049390697,1,1634,2-0-44,2019-08-31T00:47:19.342264Z
51,education,8244,5,0.07251613327258331,0,0,2-0-45,2019-08-31T00:47:19.342281Z
23,business,3452,3,0.7571574876310737,1,3452,2-0-46,2019-08-31T00:47:19.342299Z
15,car_used,250,3,0.9022262397772591,1,250,2-0-47,2019-08-31T00:47:19.342315Z
31,appliances,3332,3,0.6532212415902419,1,3332,2-0-48,2019-08-31T00:47:19.342332Z
18,retraining,3140,3,0.781473086947744,1,3140,2-0-49,2019-08-31T00:47:19.342351Z
12,car_used,3389,2,0.845808130335978,1,3389,2-0-50,2019-08-31T00:47:19.342368Z
36,repairs,7109,5,0.15076780599262382,0,0,2-0-51,2019-08-31T00:47:19.342386Z
22,car_new,2830,3,0.7550844977838225,1,2830,2-0-52,2019-08-31T00:47:19.342404Z
8,car_new,2971,3,0.5010600761816099,0,0,2-0-53,2019-08-31T00:47:19.342430Z
29,education,5940,5,0.5194440271101635,0,0,2-0-54,2019-08-31T00:47:19.342446Z
33,repairs,7744,4,0.07029391105036108,0,0,2-0-55,2019-08-31T00:47:19.342463Z
4,car_used,250,1,0.9753229544905558,1,250,2-0-56,2019-08-31T00:47:19.342479Z
4,car_new,250,1,0.9832589339292408,1,250,2-0-57,2019-08-31T00:47:19.342496Z
20,furniture,4787,2,0.6921884778985513,1,4787,2-0-58,2019-08-31T00:47:19.342513Z
8,car_new,1074,2,0.7489541210331645,1,1074,2-0-59,2019-08-31T00:47:19.342532Z
33,furniture,7227,4,0.28005696065671387,0,0,2-0-60,2019-08-31T00:47:19.342549Z
19,car_used,3812,4,0.38330006399332606,0,0,2-0-61,2019-08-31T00:47:19.342565Z
38,appliances,5494,3,0.5680656965009673,1,5494,2-0-62,2019-08-31T00:47:19.342582Z
23,car_used,1283,4,0.42263189070974094,0,0,2-0-63,2019-08-31T00:47:19.342599Z
25,education,1720,3,0.7403450547005602,1,1720,2-0-64,2019-08-31T00:47:19.342616Z
44,repairs,10792,5,0.1714474377539312,0,0,2-0-65,2019-08-31T00:47:19.342631Z
25,retraining,2450,2,0.857202186374128,1,2450,2-0-66,2019-08-31T00:47:19.342646Z
24,appliances,3822,4,0.7701853280646157,1,3822,2-0-67,2019-08-31T00:47:19.342662Z
19,radio_tv,2238,3,0.662157751759021,1,2238,2-0-68,2019-08-31T00:47:19.342677Z
31,furniture,2159,3,0.7296294573840043,1,2159,2-0-69,2019-08-31T00:47:19.342692Z
23,car_used,2641,3,0.8289071883899279,1,2641,2-0-70,2019-08-31T00:47:19.342707Z
4,radio_tv,250,2,0.8946279415895256,1,250,2-0-71,2019-08-31T00:47:19.342723Z
18,radio_tv,2618,2,0.8286813212644573,1,2618,2-0-72,2019-08-31T00:47:19.342738Z
21,furniture,3417,2,0.7785703011856858,1,3417,2-0-73,2019-08-31T00:47:19.342756Z
16,car_used,7282,4,0.6706863509800793,1,7282,2-0-74,2019-08-31T00:47:19.342773Z
28,other,6365,4,0.2298571300429709,0,0,2-0-75,2019-08-31T00:47:19.342791Z
29,car_used,3810,4,0.4898484944101266,0,0,2-0-76,2019-08-31T00:47:19.342806Z
14,vacation,678,3,0.7611925046477247,1,678,2-0-77,2019-08-31T00:47:19.342823Z
27,furniture,2947,3,0.8097259893333438,1,2947,2-0-78,2019-08-31T00:47:19.342839Z
11,appliances,250,2,0.9683283576928228,1,250,2-0-79,2019-08-31T00:47:19.342855Z
20,car_used,5844,4,0.6173419161026318,1,5844,2-0-80,2019-08-31T00:47:19.342870Z
22,car_new,3048,3,0.8356249421700718,1,3048,2-0-81,2019-08-31T00:47:19.342886Z
4,car_new,250,1,0.9800331274776278,1,250,2-0-82,2019-08-31T00:47:19.342902Z
26,furniture,6278,4,0.6535339677822859,1,6278,2-0-83,2019-08-31T00:47:19.342917Z
28,other,7819,5,0.36516880610659536,0,0,2-0-84,2019-08-31T00:47:19.342932Z
22,car_used,6289,3,0.6069694841650458,1,6289,2-0-85,2019-08-31T00:47:19.342947Z
35,appliances,5070,4,0.5929742967103147,1,5070,2-0-86,2019-08-31T00:47:19.342963Z
14,car_new,250,1,0.9816558486218089,1,250,2-0-87,2019-08-31T00:47:19.342977Z
34,furniture,5424,5,0.19477496844885644,0,0,2-0-88,2019-08-31T00:47:19.342993Z
36,repairs,6441,4,0.08792934711881151,0,0,2-0-89,2019-08-31T00:47:19.343012Z
29,furniture,6343,3,0.7037068259749335,1,6343,2-0-90,2019-08-31T00:47:19.343029Z
4,education,250,1,0.9753229544905558,1,250,2-0-91,2019-08-31T00:47:19.343046Z
19,business,1867,4,0.7115093078829375,1,1867,2-0-92,2019-08-31T00:47:19.343063Z
35,appliances,5044,4,0.48059634243186267,0,0,2-0-93,2019-08-31T00:47:19.343079Z
33,appliances,5130,4,0.30740869352362654,0,0,2-0-94,2019-08-31T00:47:19.343096Z
16,retraining,1820,4,0.8076737146030796,1,1820,2-0-95,2019-08-31T00:47:19.343111Z
20,appliances,2827,3,0.64386081841994,1,2827,2-0-96,2019-08-31T00:47:19.343127Z
25,radio_tv,5492,3,0.6315501521427658,1,5492,2-0-97,2019-08-31T00:47:19.343142Z
35,radio_tv,5235,3,0.48588298108590183,0,0,2-0-98,2019-08-31T00:47:19.343158Z
8,car_new,789,3,0.7422374056294521,1,789,2-0-99,2019-08-31T00:47:19.343174Z
25,car_used,4803,4,0.3647368079088415,0,0,2-0-100,2019-08-31T00:47:19.343189Z
42,radio_tv,9856,6,0.1551900887111518,0,0,2-0-101,2019-08-31T00:47:19.343204Z
27,car_used,4877,4,0.5973201620338189,1,4877,2-0-102,2019-08-31T00:47:19.343220Z
41,retraining,7089,5,0.12928484763614373,0,0,2-0-103,2019-08-31T00:47:19.343235Z
14,furniture,6349,3,0.800998689519979,1,6349,2-0-104,2019-08-31T00:47:19.343252Z
31,appliances,4870,4,0.6216638516624624,1,4870,2-0-105,2019-08-31T00:47:19.343268Z
36,other,6595,3,0.5937083555722881,1,6595,2-0-106,2019-08-31T00:47:19.343283Z
18,furniture,3309,2,0.6691551953214077,1,3309,2-0-107,2019-08-31T00:47:19.343312Z
28,radio_tv,3801,3,0.5530495752196901,1,3801,2-0-108,2019-08-31T00:47:19.343340Z
4,car_new,2177,2,0.8365739301498359,1,2177,2-0-109,2019-08-31T00:47:19.343367Z
37,repairs,3773,4,0.4799125640658565,0,0,2-0-110,2019-08-31T00:47:19.343395Z
24,furniture,1512,2,0.6789772102862078,1,1512,2-0-111,2019-08-31T00:47:19.343412Z
16,radio_tv,2878,2,0.8601658612873587,1,2878,2-0-112,2019-08-31T00:47:19.343449Z
20,furniture,3801,2,0.7998820388381824,1,3801,2-0-113,2019-08-31T00:47:19.343475Z
25,appliances,5846,4,0.30641431268745883,0,0,2-0-114,2019-08-31T00:47:19.343502Z
38,appliances,5494,3,0.5680656965009673,1,5494,2-0-115,2019-08-31T00:47:19.343517Z
28,radio_tv,2984,3,0.718524034404964,1,2984,2-0-116,2019-08-31T00:47:19.343533Z
4,car_new,3692,3,0.9480586491407952,1,3692,2-0-117,2019-08-31T00:47:19.343550Z
17,furniture,2611,2,0.896375963884366,1,2611,2-0-118,2019-08-31T00:47:19.343569Z
21,car_used,5912,4,0.4285462091340516,0,0,2-0-119,2019-08-31T00:47:19.343585Z
22,retraining,2683,3,0.8754215542674724,1,2683,2-1-120,2019-08-31T01:47:19.343601Z
8,car_used,376,3,0.857434827875676,1,376,2-1-121,2019-08-31T01:47:19.343617Z
19,retraining,3233,2,0.7463951319655174,1,3233,2-1-122,2019-08-31T01:47:19.343634Z
33,vacation,7786,5,0.07029391105036108,0,0,2-1-123,2019-08-31T01:47:19.343650Z
36,furniture,8847,5,0.48027860672542966,0,0,2-1-124,2019-08-31T01:47:19.343665Z
13,radio_tv,7020,3,0.7572682786436195,1,7020,2-1-125,2019-08-31T01:47:19.343681Z
14,furniture,1784,1,0.9377369468113752,1,1784,2-1-126,2019-08-31T01:47:19.343696Z
25,car_new,2783,3,0.8312268323313472,1,2783,2-1-127,2019-08-31T01:47:19.343715Z
12,furniture,1934,3,0.8506236567937018,1,1934,2-1-128,2019-08-31T01:47:19.343732Z
26,furniture,6122,3,0.19420306401128817,0,0,2-1-129,2019-08-31T01:47:19.343749Z
16,retraining,3231,2,0.8887405246825052,1,3231,2-1-130,2019-08-31T01:47:19.343765Z
4,education,251,3,0.8376021075910197,1,251,2-1-131,2019-08-31T01:47:19.343781Z
41,other,8329,5,0.07251613327258331,0,0,2-1-132,2019-08-31T01:47:19.343797Z
25,car_used,5742,4,0.4388918225333768,0,0,2-1-133,2019-08-31T01:47:19.343814Z
33,repairs,3946,2,0.7653710047337624,1,3946,2-1-134,2019-08-31T01:47:19.343831Z
7,car_new,250,2,0.9628845249836306,1,250,2-1-135,2019-08-31T01:47:19.343848Z
13,furniture,250,2,0.9571161347186461,1,250,2-1-136,2019-08-31T01:47:19.343865Z
11,car_used,250,2,0.9352039346985143,1,250,2-1-137,2019-08-31T01:47:19.343882Z
27,furniture,3757,3,0.6741190384677227,1,3757,2-1-138,2019-08-31T01:47:19.343899Z
11,car_used,1139,3,0.860974342630201,1,1139,2-1-139,2019-08-31T01:47:19.343915Z
23,radio_tv,1060,2,0.7793653400638234,1,1060,2-1-140,2019-08-31T01:47:19.343932Z
29,repairs,6824,4,0.40237479682753985,0,0,2-1-141,2019-08-31T01:47:19.343948Z
27,car_used,1656,3,0.7865084487574041,1,1656,2-1-142,2019-08-31T01:47:19.343964Z
38,appliances,6691,4,0.5179080013499852,0,0,2-1-143,2019-08-31T01:47:19.343979Z
14,furniture,1697,3,0.850108258462997,1,1697,2-1-144,2019-08-31T01:47:19.343995Z
42,repairs,6617,5,0.07251613327258331,0,0,2-1-145,2019-08-31T01:47:19.344010Z
15,vacation,4273,3,0.8963374689256227,1,4273,2-1-146,2019-08-31T01:47:19.344025Z
8,car_used,3925,2,0.7108757775216196,1,3925,2-1-147,2019-08-31T01:47:19.344041Z
15,car_new,250,2,0.9416306724773842,1,250,2-1-148,2019-08-31T01:47:19.344057Z
4,car_new,3692,3,0.9480586491407952,1,3692,2-1-149,2019-08-31T01:47:19.344073Z
14,furniture,3240,3,0.5650906702111527,1,3240,2-1-150,2019-08-31T01:47:19.344091Z
19,furniture,1166,2,0.6980450003735263,1,1166,2-1-151,2019-08-31T01:47:19.344108Z
26,furniture,6084,5,0.2223577911887739,0,0,2-1-152,2019-08-31T01:47:19.344125Z
45,education,5484,5,0.45676412961138857,0,0,2-1-153,2019-08-31T01:47:19.344142Z
19,furniture,1246,3,0.7051300232292002,1,1246,2-1-154,2019-08-31T01:47:19.344159Z
39,repairs,10913,4,0.190016803087031,0,0,2-1-155,2019-08-31T01:47:19.344176Z
4,car_new,982,2,0.9832589339292408,1,982,2-1-156,2019-08-31T01:47:19.344193Z
27,car_new,250,3,0.8789420670306178,1,250,2-1-157,2019-08-31T01:47:19.344211Z
36,furniture,4821,4,0.5073509373766031,0,0,2-1-158,2019-08-31T01:47:19.344228Z
40,repairs,6989,4,0.0858166045429282,0,0,2-1-159,2019-08-31T01:47:19.344245Z
28,car_used,1252,3,0.7673321082893628,1,1252,2-1-160,2019-08-31T01:47:19.344272Z
22,furniture,3377,4,0.6663699452884752,1,3377,2-1-161,2019-08-31T01:47:19.344300Z
35,radio_tv,5209,4,0.2467238650258717,0,0,2-1-162,2019-08-31T01:47:19.344317Z
33,appliances,5799,4,0.31614227753268614,0,0,2-1-163,2019-08-31T01:47:19.344333Z
9,car_new,250,1,0.9832589339292408,1,250,2-1-164,2019-08-31T01:47:19.344350Z
17,car_new,3366,2,0.8101259075727864,1,3366,2-1-165,2019-08-31T01:47:19.344366Z
6,car_new,250,1,0.9832589339292408,1,250,2-1-166,2019-08-31T01:47:19.344383Z
25,radio_tv,3818,2,0.6371958571484481,1,3818,2-1-167,2019-08-31T01:47:19.344400Z
30,appliances,2773,3,0.6888462882501347,1,2773,2-1-168,2019-08-31T01:47:19.344427Z
23,furniture,7710,4,0.6298333141452849,1,7710,2-1-169,2019-08-31T01:47:19.344444Z
25,car_used,3290,3,0.7496041396452672,1,3290,2-1-170,2019-08-31T01:47:19.344461Z
15,radio_tv,2884,3,0.34782939285082415,0,0,2-1-171,2019-08-31T01:47:19.344476Z
33,business,5204,3,0.6268786220448345,1,5204,2-1-172,2019-08-31T01:47:19.344493Z
27,retraining,5229,4,0.5245143782302175,0,0,2-1-173,2019-08-31T01:47:19.344510Z
10,vacation,4262,4,0.8286668771676302,1,4262,2-1-174,2019-08-31T01:47:19.344529Z
10,car_used,521,3,0.9001181891731852,1,521,2-1-175,2019-08-31T01:47:19.344546Z
26,car_used,1830,3,0.7151839628517406,1,1830,2-1-176,2019-08-31T01:47:19.344564Z
4,car_new,250,1,0.9800331274776278,1,250,2-1-177,2019-08-31T01:47:19.344580Z
20,radio_tv,3518,2,0.8437972904568308,1,3518,2-1-178,2019-08-31T01:47:19.344596Z
12,car_new,250,1,0.9242727321783599,1,250,2-1-179,2019-08-31T01:47:19.344612Z
11,car_new,250,1,0.9832589339292408,1,250,2-1-180,2019-08-31T01:47:19.344629Z
27,appliances,3303,4,0.7335240929023114,1,3303,2-1-181,2019-08-31T01:47:19.344646Z
21,furniture,1008,2,0.881280993784275,1,1008,2-1-182,2019-08-31T01:47:19.344675Z
27,business,6794,3,0.47378699706907845,0,0,2-1-183,2019-08-31T01:47:19.344693Z
14,furniture,250,3,0.9300678741524886,1,250,2-1-184,2019-08-31T01:47:19.344711Z
16,car_new,250,3,0.7435433143703285,1,250,2-1-185,2019-08-31T01:47:19.344736Z
8,radio_tv,6144,4,0.6404496782476905,1,6144,2-1-186,2019-08-31T01:47:19.344764Z
14,furniture,3472,2,0.864663667236991,1,3472,2-1-187,2019-08-31T01:47:19.344781Z
37,radio_tv,4532,4,0.546857532684869,1,4532,2-1-188,2019-08-31T01:47:19.344807Z
15,car_new,1749,2,0.7995921209280247,1,1749,2-1-189,2019-08-31T01:47:19.344825Z
29,education,6693,4,0.4511604829977577,0,0,2-1-190,2019-08-31T01:47:19.344841Z
4,vacation,250,2,0.943899894798584,1,250,2-1-191,2019-08-31T01:47:19.344859Z
8,vacation,4657,4,0.7324066231043207,1,4657,2-1-192,2019-08-31T01:47:19.344877Z
5,car_new,250,1,0.9631675731142968,1,250,2-1-193,2019-08-31T01:47:19.344894Z
35,other,6529,4,0.6513310387707121,1,6529,2-1-194,2019-08-31T01:47:19.344910Z
20,furniture,6168,4,0.7408567698494746,1,6168,2-1-195,2019-08-31T01:47:19.344928Z
29,appliances,6809,4,0.41167500176495436,0,0,2-1-196,2019-08-31T01:47:19.344945Z
15,furniture,1347,2,0.8771381003903987,1,1347,2-1-197,2019-08-31T01:47:19.344962Z
16,car_new,1370,3,0.8704930365834797,1,1370,2-1-198,2019-08-31T01:47:19.344990Z
25,car_new,1109,2,0.8638177206565144,1,1109,2-1-199,2019-08-31T01:47:19.345007Z
18,furniture,672,2,0.7397944796542776,1,672,2-1-200,2019-08-31T01:47:19.345033Z
39,furniture,5457,3,0.5095376203281222,0,0,2-1-201,2019-08-31T01:47:19.345051Z
12,car_new,250,2,0.9564776479056759,1,250,2-1-202,2019-08-31T01:47:19.345079Z
4,car_new,250,2,0.9817869466967226,1,250,2-1-203,2019-08-31T01:47:19.345098Z
4,car_used,250,1,0.9810155002247065,1,250,2-1-204,2019-08-31T01:47:19.345114Z
29,car_used,6020,3,0.5900431068522446,1,6020,2-1-205,2019-08-31T01:47:19.345132Z
4,car_new,624,2,0.9764260997462089,1,624,2-1-206,2019-08-31T01:47:19.345148Z
32,car_new,948,3,0.7917788396078288,1,948,2-1-207,2019-08-31T01:47:19.345175Z
31,appliances,7074,3,0.2511499991953915,0,0,2-1-208,2019-08-31T01:47:19.345192Z
26,appliances,4597,3,0.38576212766597673,0,0,2-1-209,2019-08-31T01:47:19.345209Z
30,radio_tv,5283,4,0.24502847551661713,0,0,2-1-210,2019-08-31T01:47:19.345226Z
33,radio_tv,4729,4,0.30627922779351485,0,0,2-1-211,2019-08-31T01:47:19.345242Z
8,car_used,1367,2,0.7761386325204324,1,1367,2-1-212,2019-08-31T01:47:19.345257Z
4,car_used,250,1,0.9810155002247065,1,250,2-1-213,2019-08-31T01:47:19.345272Z
18,radio_tv,5093,3,0.684179113739086,1,5093,2-1-214,2019-08-31T01:47:19.345288Z
16,furniture,250,2,0.9549847284612069,1,250,2-1-215,2019-08-31T01:47:19.345304Z
31,car_used,6795,4,0.5849827772877682,1,6795,2-1-216,2019-08-31T01:47:19.345321Z
30,business,4932,3,0.5800018420005391,1,4932,2-1-217,2019-08-31T01:47:19.345337Z
6,car_new,1918,2,0.8716463183627431,1,1918,2-1-218,2019-08-31T01:47:19.345353Z
33,appliances,6516,4,0.3921006391116921,0,0,2-1-219,2019-08-31T01:47:19.345371Z
27,car_used,1823,3,0.7467232085570745,1,1823,2-1-220,2019-08-31T01:47:19.345387Z
6,radio_tv,297,2,0.8179942716437761,1,297,2-1-221,2019-08-31T01:47:19.345415Z
20,furniture,2646,3,0.8112255130645332,1,2646,2-1-222,2019-08-31T01:47:19.345433Z
35,radio_tv,8036,4,0.4620022567851909,0,0,2-1-223,2019-08-31T01:47:19.345450Z
9,car_new,329,2,0.8809960855246418,1,329,2-1-224,2019-08-31T01:47:19.345468Z
26,radio_tv,9152,5,0.0998612855951882,0,0,2-1-225,2019-08-31T01:47:19.345485Z
21,radio_tv,6826,4,0.5849450288900755,1,6826,2-1-226,2019-08-31T01:47:19.345501Z
17,car_new,250,1,0.8251178712382767,1,250,2-1-227,2019-08-31T01:47:19.345517Z
25,furniture,3292,3,0.6812406393948506,1,3292,2-1-228,2019-08-31T01:47:19.345544Z
11,furniture,1198,3,0.8068526873308123,1,1198,2-1-229,2019-08-31T01:47:19.345560Z
25,radio_tv,1613,2,0.6531305644675423,1,1613,2-1-230,2019-08-31T01:47:19.345577Z
33,appliances,5130,4,0.30740869352362654,0,0,2-1-231,2019-08-31T01:47:19.345593Z
23,car_used,5851,4,0.6187089752032228,1,5851,2-1-232,2019-08-31T01:47:19.345609Z
33,vacation,7651,4,0.20307335274775284,0,0,2-1-233,2019-08-31T01:47:19.345625Z
31,other,5991,5,0.4258408756077741,0,0,2-1-234,2019-08-31T01:47:19.345643Z
20,furniture,250,3,0.8833784308789004,1,250,2-1-235,2019-08-31T01:47:19.345661Z
31,car_used,5636,3,0.33036935281060353,0,0,2-1-236,2019-08-31T01:47:19.345678Z
19,car_new,3307,3,0.6191160456404524,1,3307,2-1-237,2019-08-31T01:47:19.345696Z
9,car_new,250,1,0.9832589339292408,1,250,2-1-238,2019-08-31T01:47:19.345712Z
24,furniture,7028,3,0.41802782188823145,0,0,2-1-239,2019-08-31T01:47:19.345727Z
26,furniture,3549,3,0.2595709289201816,0,0,2-2-240,2019-08-31T02:47:19.345744Z
18,radio_tv,2618,2,0.8286813212644573,1,2618,2-2-241,2019-08-31T02:47:19.345762Z
6,car_new,3403,3,0.8978691424862768,1,3403,2-2-242,2019-08-31T02:47:19.345780Z
10,car_new,2173,1,0.9779686185092782,1,2173,2-2-243,2019-08-31T02:47:19.345798Z
28,repairs,5263,4,0.38628066076750506,0,0,2-2-244,2019-08-31T02:47:19.345826Z
16,radio_tv,1733,3,0.5973263219166612,1,1733,2-2-245,2019-08-31T02:47:19.345844Z
22,radio_tv,2131,3,0.5448867221745627,1,2131,2-2-246,2019-08-31T02:47:19.345861Z
25,car_used,3227,3,0.7683602049797138,1,3227,2-2-247,2019-08-31T02:47:19.345879Z
19,furniture,4905,2,0.7934318616168456,1,4905,2-2-248,2019-08-31T02:47:19.345907Z
26,radio_tv,7555,4,0.08222584952673777,0,0,2-2-249,2019-08-31T02:47:19.345924Z
25,car_used,4887,4,0.3429773010094457,0,0,2-2-250,2019-08-31T02:47:19.345942Z
7,car_new,404,2,0.93955579549548,1,404,2-2-251,2019-08-31T02:47:19.345959Z
17,vacation,7582,3,0.7468419500984717,1,7582,2-2-252,2019-08-31T02:47:19.345976Z
35,radio_tv,7046,5,0.4100439807849766,0,0,2-2-253,2019-08-31T02:47:19.345993Z
22,car_new,3048,3,0.8356249421700718,1,3048,2-2-254,2019-08-31T02:47:19.346020Z
4,car_used,250,1,0.9810155002247065,1,250,2-2-255,2019-08-31T02:47:19.346037Z
35,radio_tv,3875,2,0.7178910845117626,1,3875,2-2-256,2019-08-31T02:47:19.346064Z
32,car_used,2703,4,0.706916197779089,1,2703,2-2-257,2019-08-31T02:47:19.346081Z
34,radio_tv,7197,4,0.5703404839371824,1,7197,2-2-258,2019-08-31T02:47:19.346110Z
27,radio_tv,4642,3,0.7592011387005672,1,4642,2-2-259,2019-08-31T02:47:19.346126Z
19,furniture,250,1,0.9635436901772954,1,250,2-2-260,2019-08-31T02:47:19.346143Z
8,car_new,250,1,0.9800331274776278,1,250,2-2-261,2019-08-31T02:47:19.346160Z
23,appliances,7104,3,0.40505728980024225,0,0,2-2-262,2019-08-31T02:47:19.346185Z
25,car_used,5426,4,0.5257402853143274,0,0,2-2-263,2019-08-31T02:47:19.346201Z
4,car_new,250,1,0.9800331274776278,1,250,2-2-264,2019-08-31T02:47:19.346217Z
47,repairs,5857,5,0.16252787647798153,0,0,2-2-265,2019-08-31T02:47:19.346232Z
21,furniture,3417,2,0.7785703011856858,1,3417,2-2-266,2019-08-31T02:47:19.346248Z
22,furniture,1563,3,0.7262610270756261,1,1563,2-2-267,2019-08-31T02:47:19.346264Z
21,radio_tv,5653,3,0.6805438333308351,1,5653,2-2-268,2019-08-31T02:47:19.346280Z
21,radio_tv,5140,2,0.7520326146207749,1,5140,2-2-269,2019-08-31T02:47:19.346297Z
25,appliances,5846,4,0.30641431268745883,0,0,2-2-270,2019-08-31T02:47:19.346313Z
38,repairs,9497,5,0.12395860418705126,0,0,2-2-271,2019-08-31T02:47:19.346330Z
15,furniture,5043,2,0.6236987072833038,1,5043,2-2-272,2019-08-31T02:47:19.346347Z
10,car_used,2141,2,0.8355519170433146,1,2141,2-2-273,2019-08-31T02:47:19.346363Z
11,car_used,1965,3,0.7489496516815227,1,1965,2-2-274,2019-08-31T02:47:19.346379Z
4,radio_tv,405,2,0.96271258843705,1,405,2-2-275,2019-08-31T02:47:19.346397Z
32,car_used,9131,5,0.22743645237486576,0,0,2-2-276,2019-08-31T02:47:19.346413Z
24,car_used,3496,3,0.6599731926872487,1,3496,2-2-277,2019-08-31T02:47:19.346429Z
10,furniture,250,3,0.8656054750980153,1,250,2-2-278,2019-08-31T02:47:19.346445Z
15,furniture,4496,3,0.7768056658035669,1,4496,2-2-279,2019-08-31T02:47:19.346461Z
37,appliances,6218,4,0.2474528507658933,0,0,2-2-280,2019-08-31T02:47:19.346477Z
26,radio_tv,6346,3,0.6454978656350244,1,6346,2-2-281,2019-08-31T02:47:19.346492Z
41,repairs,7347,5,0.2286221415029143,0,0,2-2-282,2019-08-31T02:47:19.346508Z
34,appliances,4153,2,0.6727313371117788,1,4153,2-2-283,2019-08-31T02:47:19.346525Z
31,radio_tv,6423,3,0.3841915940611843,0,0,2-2-284,2019-08-31T02:47:19.346540Z
4,repairs,1464,1,0.9836025342188558,1,1464,2-2-285,2019-08-31T02:47:19.346557Z
