LoanDuration,LoanPurpose,LoanAmount,InstallmentPercent,AcceptedPercent,Accepted,AmountGranted,transaction_id,timestamp
15,car_used,3998,3,0.5904381833774869,1,3998,1-0-59,2019-08-30T00:47:19.117877Z
28,other,7819,5,0.36516880610659536,0,0,1-0-60,2019-08-30T00:47:19.117897Z
12,furniture,1851,3,0.9647660535978796,1,1851,1-0-61,2019-08-30T00:47:19.117914Z
23,car_used,1968,3,0.7358697198406199,1,1968,1-0-62,2019-08-30T00:47:19.117932Z
21,radio_tv,3364,2,0.7466573599022788,1,3364,1-0-63,2019-08-30T00:47:19.117951Z
10,car_new,2165,2,0.7954749232755955,1,2165,1-0-64,2019-08-30T00:47:19.117969Z
28,furniture,9054,4,0.228883233346367,0,0,1-0-65,2019-08-30T00:47:19.117987Z
6,car_new,250,1,0.9661103314352436,1,250,1-0-66,2019-08-30T00:47:19.118005Z
15,furniture,2746,3,0.74829604909348,1,2746,1-0-67,2019-08-30T00:47:19.118023Z
21,car_new,1519,2,0.8778066117387366,1,1519,1-0-68,2019-08-30T00:47:19.118040Z
22,furniture,3237,3,0.8530135574564396,1,3237,1-0-69,2019-08-30T00:47:19.118058Z
33,radio_tv,8801,5,0.16585299325524488,0,0,1-0-70,2019-08-30T00:47:19.118077Z
38,other,6830,4,0.5067844917570501,1,6830,1-0-71,2019-08-30T00:47:19.118096Z
9,car_used,2376,2,0.8001705212380884,1,2376,1-0-72,2019-08-30T00:47:19.118114Z
4,car_new,250,2,0.9706183877065806,1,250,1-0-73,2019-08-30T00:47:19.118133Z
13,furniture,3971,2,0.9141026113296681,1,3971,1-0-74,2019-08-30T00:47:19.118151Z
7,repairs,250,3,0.9214217396426179,1,250,1-0-75,2019-08-30T00:47:19.118170Z
33,furniture,250,3,0.7503962728158234,1,250,1-0-76,2019-08-30T00:47:19.118187Z
14,furniture,1326,2,0.8835868696204819,1,1326,1-0-77,2019-08-30T00:47:19.118204Z
4,car_new,250,2,0.9630170565479007,1,250,1-0-78,2019-08-30T00:47:19.118221Z
22,radio_tv,2441,3,0.7816510639344945,1,2441,1-0-79,2019-08-30T00:47:19.118237Z
17,car_new,1721,3,0.8358764825874878,1,1721,1-0-80,2019-08-30T00:47:19.118254Z
12,furniture,250,3,0.9104537328746689,1,250,1-0-81,2019-08-30T00:47:19.118271Z
10,car_new,2173,1,0.9779686185092782,1,2173,1-0-82,2019-08-30T00:47:19.118290Z
12,car_new,3838,2,0.9677620606556456,1,3838,1-0-83,2019-08-30T00:47:19.118308Z
47,radio_tv,7388,4,0.4024208969685369,0,0,1-0-84,2019-08-30T00:47:19.118326Z
19,radio_tv,2339,3,0.6912772680078957,1,2339,1-0-85,2019-08-30T00:47:19.118343Z
32,car_used,7832,4,0.4952479401368052,0,0,1-0-86,2019-08-30T00:47:19.118361Z
5,furniture,3346,2,0.8382364356483579,1,3346,1-0-87,2019-08-30T00:47:19.118380Z
12,car_new,4152,2,0.8436582417259189,1,4152,1-0-88,2019-08-30T00:47:19.118399Z
4,car_used,250,2,0.9281265594301988,1,250,1-0-89,2019-08-30T00:47:19.118452Z
16,car_used,3806,2,0.8117178449250891,1,3806,1-0-90,2019-08-30T00:47:19.118484Z
30,car_used,5241,2,0.647640253263908,1,5241,1-0-91,2019-08-30T00:47:19.118512Z
15,furniture,1566,3,0.9074011245112036,1,1566,1-0-92,2019-08-30T00:47:19.118533Z
24,radio_tv,4842,3,0.38419722034014064,0,0,1-0-93,2019-08-30T00:47:19.118554Z
37,other,7945,4,0.6025314414638051,1,7945,1-0-94,2019-08-30T00:47:19.118573Z
4,car_new,250,1,0.9800331274776278,1,250,1-0-95,2019-08-30T00:47:19.118598Z
4,radio_tv,2401,3,0.8975896066842568,1,2401,1-0-96,2019-08-30T00:47:19.118621Z
36,car_used,3787,4,0.5397122616623566,1,3787,1-0-97,2019-08-30T00:47:19.118640Z
19,furniture,2378,3,0.7567448607662879,1,2378,1-0-98,2019-08-30T00:47:19.118657Z
25,radio_tv,3373,3,0.6128615268942437,1,3373,1-0-99,2019-08-30T00:47:19.118680Z
35,vacation,9443,5,0.2512611516420674,0,0,1-0-100,2019-08-30T00:47:19.118700Z
20,car_used,2113,2,0.7509365079636784,1,2113,1-0-101,2019-08-30T00:47:19.118718Z
13,car_new,766,1,0.8789446550771546,1,766,1-0-102,2019-08-30T00:47:19.118735Z
13,car_used,3068,2,0.9642117647976575,1,3068,1-0-103,2019-08-30T00:47:19.118752Z
24,business,4300,2,0.7157585709925253,1,4300,1-0-104,2019-08-30T00:47:19.118771Z
4,car_new,1637,1,0.9351427438940687,1,1637,1-0-105,2019-08-30T00:47:19.118788Z
22,car_used,2916,3,0.7133938635951879,1,2916,1-0-106,2019-08-30T00:47:19.118806Z
4,car_new,250,1,0.9832589339292408,1,250,1-0-107,2019-08-30T00:47:19.118827Z
37,radio_tv,6326,5,0.12351770316987336,0,0,1-0-108,2019-08-30T00:47:19.118845Z
20,furniture,654,3,0.8831647692392187,1,654,1-0-109,2019-08-30T00:47:19.118864Z
9,furniture,250,2,0.9673757523129884,1,250,1-0-110,2019-08-30T00:47:19.118882Z
27,furniture,7191,4,0.5611705106310154,1,7191,1-0-111,2019-08-30T00:47:19.118899Z
18,retraining,2036,3,0.7936710976381139,1,2036,1-0-112,2019-08-30T00:47:19.118917Z
16,furniture,4480,2,0.7573915978597033,1,4480,1-0-113,2019-08-30T00:47:19.118936Z
14,car_new,250,1,0.9784300421701959,1,250,1-0-114,2019-08-30T00:47:19.118953Z
35,appliances,5177,4,0.4370608710582288,0,0,1-0-115,2019-08-30T00:47:19.118971Z
25,furniture,6448,4,0.13720849094842308,0,0,1-0-116,2019-08-30T00:47:19.118988Z
20,furniture,4787,2,0.6921884778985513,1,4787,1-0-117,2019-08-30T00:47:19.119005Z
17,car_used,1052,2,0.9607911194218659,1,1052,1-0-118,2019-08-30T00:47:19.119021Z
23,car_used,4257,3,0.6469684132409103,1,4257,1-0-119,2019-08-30T00:47:19.119036Z
32,radio_tv,4151,4,0.5920955082218934,1,4151,1-1-120,2019-08-30T01:47:19.119054Z
32,vacation,9604,6,0.07029391105036108,0,0,1-1-121,2019-08-30T01:47:19.119072Z
32,appliances,8102,5,0.38956528667788415,0,0,1-1-122,2019-08-30T01:47:19.119089Z
30,car_used,5371,2,0.5850786074402456,1,5371,1-1-123,2019-08-30T01:47:19.119106Z
31,furniture,7525,4,0.17825805911790066,0,0,1-1-124,2019-08-30T01:47:19.119124Z
9,car_new,872,2,0.8481685277916952,1,872,1-1-125,2019-08-30T01:47:19.119141Z
35,radio_tv,3714,4,0.47868291795863877,0,0,1-1-126,2019-08-30T01:47:19.119158Z
9,car_used,489,2,0.9678467710444494,1,489,1-1-127,2019-08-30T01:47:19.119177Z
32,car_used,6881,4,0.2572799879925863,0,0,1-1-128,2019-08-30T01:47:19.119195Z
7,car_new,250,2,0.9832589339292408,1,250,1-1-129,2019-08-30T01:47:19.119214Z
31,vacation,6117,4,0.6691450661362958,1,6117,1-1-130,2019-08-30T01:47:19.119232Z
37,furniture,5424,4,0.3094345280423967,0,0,1-1-131,2019-08-30T01:47:19.119248Z
24,furniture,2741,3,0.7417817600230358,1,2741,1-1-132,2019-08-30T01:47:19.119265Z
4,car_new,365,2,0.9576190057605791,1,365,1-1-133,2019-08-30T01:47:19.119281Z
9,car_new,2524,2,0.9125930649818447,1,2524,1-1-134,2019-08-30T01:47:19.119299Z
51,education,5082,6,0.16527238142175338,0,0,1-1-135,2019-08-30T01:47:19.119317Z
33,car_used,5485,3,0.5855440198763615,1,5485,1-1-136,2019-08-30T01:47:19.119335Z
11,car_used,944,3,0.7955368590866135,1,944,1-1-137,2019-08-30T01:47:19.119351Z
40,repairs,7712,4,0.1434567623325638,0,0,1-1-138,2019-08-30T01:47:19.119368Z
31,radio_tv,5096,3,0.698977952968398,1,5096,1-1-139,2019-08-30T01:47:19.119385Z
13,radio_tv,7020,3,0.7572682786436195,1,7020,1-1-140,2019-08-30T01:47:19.119403Z
44,other,9542,4,0.1437112156614261,0,0,1-1-141,2019-08-30T01:47:19.119421Z
20,radio_tv,2239,2,0.8199796792055014,1,2239,1-1-142,2019-08-30T01:47:19.119437Z
27,appliances,3303,4,0.7335240929023114,1,3303,1-1-143,2019-08-30T01:47:19.119453Z
19,furniture,250,2,0.9039281897874814,1,250,1-1-144,2019-08-30T01:47:19.119470Z
4,repairs,250,1,0.9842413066763195,1,250,1-1-145,2019-08-30T01:47:19.119486Z
19,car_used,2660,3,0.6941856086312765,1,2660,1-1-146,2019-08-30T01:47:19.119503Z
21,retraining,3717,3,0.8892997016884129,1,3717,1-1-147,2019-08-30T01:47:19.119519Z
33,radio_tv,6661,5,0.35134255059171793,0,0,1-1-148,2019-08-30T01:47:19.119535Z
22,radio_tv,3312,4,0.6317317624240465,1,3312,1-1-149,2019-08-30T01:47:19.119552Z
6,vacation,6442,3,0.6936022287388935,1,6442,1-1-150,2019-08-30T01:47:19.119569Z
46,radio_tv,6790,3,0.30622551840431644,0,0,1-1-151,2019-08-30T01:47:19.119588Z
44,repairs,8392,4,0.5065972150376555,1,8392,1-1-152,2019-08-30T01:47:19.119604Z
42,appliances,2760,3,0.7520389138568506,1,2760,1-1-153,2019-08-30T01:47:19.119620Z
27,radio_tv,5395,4,0.5071370471703018,1,5395,1-1-154,2019-08-30T01:47:19.119636Z
21,radio_tv,4722,3,0.5572927330649609,1,4722,1-1-155,2019-08-30T01:47:19.119653Z
49,radio_tv,6621,4,0.24787514914680142,0,0,1-1-156,2019-08-30T01:47:19.119669Z
32,radio_tv,2070,4,0.5266710156097028,1,2070,1-1-157,2019-08-30T01:47:19.119685Z
11,car_new,3753,3,0.9187220485904842,1,3753,1-1-158,2019-08-30T01:47:19.119702Z
32,business,3283,2,0.7759679998577027,1,3283,1-1-159,2019-08-30T01:47:19.119720Z
17,radio_tv,1807,2,0.7722871433749561,1,1807,1-1-160,2019-08-30T01:47:19.119737Z
20,car_used,2113,2,0.7509365079636784,1,2113,1-1-161,2019-08-30T01:47:19.119755Z
22,education,6081,4,0.4769621944120196,0,0,1-1-162,2019-08-30T01:47:19.119774Z
7,car_new,250,2,0.9832589339292408,1,250,1-1-163,2019-08-30T01:47:19.119791Z
28,business,299,2,0.8184061718227417,1,299,1-1-164,2019-08-30T01:47:19.119808Z
36,appliances,5671,4,0.4968823439302631,0,0,1-1-165,2019-08-30T01:47:19.119825Z
36,repairs,6441,4,0.08792934711881151,0,0,1-1-166,2019-08-30T01:47:19.119844Z
4,car_used,250,1,0.9810155002247065,1,250,1-1-167,2019-08-30T01:47:19.119862Z
5,car_new,4855,1,0.8466798945507973,1,4855,1-1-168,2019-08-30T01:47:19.119879Z
16,car_new,2205,2,0.8227478243161324,1,2205,1-1-169,2019-08-30T01:47:19.119895Z
16,furniture,869,3,0.7019406057600628,1,869,1-1-170,2019-08-30T01:47:19.119912Z
40,appliances,2734,4,0.6091023946184085,1,2734,1-1-171,2019-08-30T01:47:19.119929Z
14,furniture,1786,2,0.8241742487602238,1,1786,1-1-172,2019-08-30T01:47:19.119946Z
32,radio_tv,5824,4,0.5549631487491464,1,5824,1-1-173,2019-08-30T01:47:19.119964Z
22,radio_tv,3273,3,0.7047694952517098,1,3273,1-1-174,2019-08-30T01:47:19.119983Z
4,vacation,2411,3,0.8227927495570379,1,2411,1-1-175,2019-08-30T01:47:19.120002Z
13,car_used,2309,1,0.9060876367386534,1,2309,1-1-176,2019-08-30T01:47:19.120020Z
39,car_used,7691,5,0.3207966486809656,0,0,1-1-177,2019-08-30T01:47:19.120037Z
27,appliances,6304,5,0.095295219124589,0,0,1-1-178,2019-08-30T01:47:19.120053Z
43,radio_tv,4400,5,0.2182383566239788,0,0,1-1-179,2019-08-30T01:47:19.120070Z
26,furniture,3308,4,0.4689298688837549,0,0,1-1-180,2019-08-30T01:47:19.120088Z
26,radio_tv,6559,5,0.46275041088000524,0,0,1-1-181,2019-08-30T01:47:19.120106Z
4,car_used,250,3,0.9281265594301988,1,250,1-1-182,2019-08-30T01:47:19.120123Z
47,repairs,3766,3,0.36752823460049483,0,0,1-1-183,2019-08-30T01:47:19.120141Z
10,furniture,250,2,0.96271258843705,1,250,1-1-184,2019-08-30T01:47:19.120158Z
21,radio_tv,4400,3,0.5169568418079692,1,4400,1-1-185,2019-08-30T01:47:19.120173Z
22,car_new,6544,4,0.7147740934476842,1,6544,1-1-186,2019-08-30T01:47:19.120190Z
25,furniture,3908,2,0.7201036600499557,1,3908,1-1-187,2019-08-30T01:47:19.120208Z
25,business,5515,3,0.5711091699091277,1,5515,1-1-188,2019-08-30T01:47:19.120226Z
46,radio_tv,6509,4,0.13888945464025612,0,0,1-1-189,2019-08-30T01:47:19.120243Z
18,car_new,250,2,0.961928427848046,1,250,1-1-190,2019-08-30T01:47:19.120260Z
31,repairs,5548,4,0.5434414096495711,1,5548,1-1-191,2019-08-30T01:47:19.120278Z
21,car_used,3010,2,0.6932239149511957,1,3010,1-1-192,2019-08-30T01:47:19.120296Z
11,retraining,4246,3,0.7285443709757664,1,4246,1-1-193,2019-08-30T01:47:19.120313Z
23,furniture,7710,4,0.6298333141452849,1,7710,1-1-194,2019-08-30T01:47:19.120330Z
17,car_used,2102,3,0.8216014384769073,1,2102,1-1-195,2019-08-30T01:47:19.120348Z
23,repairs,6103,4,0.6132761745212941,1,6103,1-1-196,2019-08-30T01:47:19.120364Z
14,furniture,5548,3,0.654433924522042,1,5548,1-1-197,2019-08-30T01:47:19.120381Z
34,repairs,7405,5,0.47108339026963364,0,0,1-1-198,2019-08-30T01:47:19.120399Z
19,radio_tv,5351,4,0.5647643080259922,1,5351,1-1-199,2019-08-30T01:47:19.120416Z
12,car_new,250,2,0.9326117208512411,1,250,1-1-200,2019-08-30T01:47:19.120432Z
14,appliances,1680,4,0.4851813664668686,0,0,1-1-201,2019-08-30T01:47:19.120448Z
26,radio_tv,7555,4,0.08222584952673777,0,0,1-1-202,2019-08-30T01:47:19.120464Z
30,furniture,6943,4,0.16937521451145346,0,0,1-1-203,2019-08-30T01:47:19.120481Z
22,appliances,3964,4,0.30408283734378266,0,0,1-1-204,2019-08-30T01:47:19.120499Z
43,other,6949,5,0.07634991644847176,0,0,1-1-205,2019-08-30T01:47:19.120516Z
23,car_used,2688,3,0.6796259852766287,1,2688,1-1-206,2019-08-30T01:47:19.120532Z
25,car_used,5992,4,0.50277170494961,1,5992,1-1-207,2019-08-30T01:47:19.120547Z
14,appliances,1980,2,0.8734729233077603,1,1980,1-1-208,2019-08-30T01:47:19.120563Z
13,car_used,2503,3,0.8343653443570384,1,2503,1-1-209,2019-08-30T01:47:19.120588Z
34,business,1998,2,0.6859867533129568,1,1998,1-1-210,2019-08-30T01:47:19.120604Z
22,car_new,3048,3,0.8356249421700718,1,3048,1-1-211,2019-08-30T01:47:19.120621Z
22,furniture,1822,3,0.8303057239167003,1,1822,1-1-212,2019-08-30T01:47:19.120638Z
21,business,2900,4,0.6217639917236799,1,2900,1-1-213,2019-08-30T01:47:19.120654Z
31,appliances,3836,3,0.6629959282751278,1,3836,1-1-214,2019-08-30T01:47:19.120670Z
32,furniture,7518,5,0.09739603521326795,0,0,1-1-215,2019-08-30T01:47:19.120685Z
36,other,3114,3,0.6425039058939161,1,3114,1-1-216,2019-08-30T01:47:19.120701Z
26,appliances,5232,3,0.7291469345988307,1,5232,1-1-217,2019-08-30T01:47:19.120718Z
21,car_used,2049,3,0.9102474712910844,1,2049,1-1-218,2019-08-30T01:47:19.120734Z
35,business,4231,4,0.6953048654260748,1,4231,1-1-219,2019-08-30T01:47:19.120750Z
31,furniture,7410,3,0.3142330095458266,0,0,1-1-220,2019-08-30T01:47:19.120765Z
4,car_new,250,1,0.9800331274776278,1,250,1-1-221,2019-08-30T01:47:19.120781Z
20,appliances,250,3,0.9002545273437722,1,250,1-1-222,2019-08-30T01:47:19.120796Z
34,repairs,6810,4,0.448436462695026,0,0,1-1-223,2019-08-30T01:47:19.120813Z
31,furniture,7443,5,0.2765372978435289,0,0,1-1-224,2019-08-30T01:47:19.120829Z
22,furniture,7569,3,0.39674245972887073,0,0,1-1-225,2019-08-30T01:47:19.120847Z
5,furniture,2812,3,0.8318038588511284,1,2812,1-1-226,2019-08-30T01:47:19.120862Z
24,car_used,4425,4,0.28189465721826845,0,0,1-1-227,2019-08-30T01:47:19.120879Z
13,radio_tv,7020,3,0.7572682786436195,1,7020,1-1-228,2019-08-30T01:47:19.120896Z
11,car_used,368,1,0.9842413066763195,1,368,1-1-229,2019-08-30T01:47:19.120912Z
9,vacation,3484,3,0.9035795933524368,1,3484,1-1-230,2019-08-30T01:47:19.120928Z
19,radio_tv,3003,3,0.7539301689008918,1,3003,1-1-231,2019-08-30T01:47:19.120943Z
10,car_new,895,3,0.9316396117759098,1,895,1-1-232,2019-08-30T01:47:19.120958Z
4,car_new,2060,1,0.9052767040390961,1,2060,1-1-233,2019-08-30T01:47:19.120974Z
39,appliances,4131,4,0.6749734929883116,1,4131,1-1-234,2019-08-30T01:47:19.120991Z
28,radio_tv,337,1,0.8457393565255433,1,337,1-1-235,2019-08-30T01:47:19.121008Z
32,radio_tv,10584,3,0.5161217506695842,1,10584,1-1-236,2019-08-30T01:47:19.121025Z
16,retraining,3231,2,0.8887405246825052,1,3231,1-1-237,2019-08-30T01:47:19.121040Z
27,vacation,4907,4,0.35449968664167375,0,0,1-1-238,2019-08-30T01:47:19.121056Z
12,radio_tv,250,1,0.9751843976007104,1,250,1-1-239,2019-08-30T01:47:19.121070Z
26,radio_tv,250,2,0.8591391398451672,1,250,1-2-240,2019-08-30T02:47:19.121086Z
41,vacation,5909,4,0.6032514413044543,1,5909,1-2-241,2019-08-30T02:47:19.121102Z
35,furniture,6041,3,0.3407391152076793,0,0,1-2-242,2019-08-30T02:47:19.121118Z
26,furniture,2979,2,0.6840889702836116,1,2979,1-2-243,2019-08-30T02:47:19.121135Z
4,car_new,2783,2,0.9156722518827974,1,2783,1-2-244,2019-08-30T02:47:19.121151Z
15,car_new,1733,2,0.9472467791262611,1,1733,1-2-245,2019-08-30T02:47:19.121168Z
21,radio_tv,1782,2,0.7645729936227301,1,1782,1-2-246,2019-08-30T02:47:19.121183Z
14,furniture,1252,3,0.8982037064139846,1,1252,1-2-247,2019-08-30T02:47:19.121198Z
25,radio_tv,765,2,0.5611578308123973,1,765,1-2-248,2019-08-30T02:47:19.121213Z
26,appliances,5187,5,0.3699874671425407,0,0,1-2-249,2019-08-30T02:47:19.121229Z
4,car_new,687,2,0.9832589339292408,1,687,1-2-250,2019-08-30T02:47:19.121245Z
8,furniture,811,2,0.832220133602741,1,811,1-2-251,2019-08-30T02:47:19.121262Z
4,car_new,250,2,0.9689781810123647,1,250,1-2-252,2019-08-30T02:47:19.121279Z
4,car_used,250,1,0.9810155002247065,1,250,1-2-253,2019-08-30T02:47:19.121296Z
20,car_new,2986,3,0.7822341548402609,1,2986,1-2-254,2019-08-30T02:47:19.121311Z
8,car_used,797,3,0.8910692404378023,1,797,1-2-255,2019-08-30T02:47:19.121339Z
27,radio_tv,6083,4,0.0907279114322813,0,0,1-2-256,2019-08-30T02:47:19.121365Z
10,retraining,5576,4,0.723488669627568,1,5576,1-2-257,2019-08-30T02:47:19.121382Z
22,car_used,7618,4,0.6697775994859008,1,7618,1-2-258,2019-08-30T02:47:19.121400Z
14,furniture,4140,4,0.673944732543084,1,4140,1-2-259,2019-08-30T02:47:19.121416Z
29,appliances,6238,3,0.5209164057045114,1,6238,1-2-260,2019-08-30T02:47:19.121431Z
17,car_new,3321,3,0.8194675489325655,1,3321,1-2-261,2019-08-30T02:47:19.121446Z
36,education,6489,4,0.635928100568081,1,6489,1-2-262,2019-08-30T02:47:19.121462Z
31,furniture,3140,4,0.6685881094507332,1,3140,1-2-263,2019-08-30T02:47:19.121477Z
7,car_new,336,2,0.9362290001202288,1,336,1-2-264,2019-08-30T02:47:19.121493Z
4,furniture,250,2,0.9784102040523232,1,250,1-2-265,2019-08-30T02:47:19.121510Z
12,car_new,2416,2,0.9640827698034334,1,2416,1-2-266,2019-08-30T02:47:19.121527Z
8,car_used,797,3,0.8910692404378023,1,797,1-2-267,2019-08-30T02:47:19.121543Z
21,furniture,2664,2,0.7514423166102686,1,2664,1-2-268,2019-08-30T02:47:19.121558Z
34,repairs,6373,5,0.07029391105036108,0,0,1-2-269,2019-08-30T02:47:19.121573Z
44,appliances,5045,4,0.40787349803654394,0,0,1-2-270,2019-08-30T02:47:19.121590Z
28,appliances,7136,4,0.3734742355291308,0,0,1-2-271,2019-08-30T02:47:19.121607Z
20,radio_tv,5075,5,0.21318660725190747,0,0,1-2-272,2019-08-30T02:47:19.121623Z
37,appliances,3072,3,0.4370360909619813,0,0,1-2-273,2019-08-30T02:47:19.121639Z
24,radio_tv,5881,3,0.25512520818359163,0,0,1-2-274,2019-08-30T02:47:19.121654Z
16,vacation,1216,2,0.9520750601396673,1,1216,1-2-275,2019-08-30T02:47:19.121670Z
23,car_used,3161,2,0.6661096420593542,1,3161,1-2-276,2019-08-30T02:47:19.121687Z
14,business,4921,3,0.8437668826845287,1,4921,1-2-277,2019-08-30T02:47:19.121710Z
28,car_used,723,3,0.7464852767041852,1,723,1-2-278,2019-08-30T02:47:19.121727Z
26,car_used,4660,3,0.5171927416367073,1,4660,1-2-279,2019-08-30T02:47:19.121745Z
39,radio_tv,9771,5,0.06525508884991468,0,0,1-2-280,2019-08-30T02:47:19.121761Z
23,car_used,2963,4,0.4828486024453471,0,0,1-2-281,2019-08-30T02:47:19.121777Z
36,appliances,7352,4,0.24820157906501006,0,0,1-2-282,2019-08-30T02:47:19.121793Z
38,repairs,6061,4,0.4652208203404883,0,0,1-2-283,2019-08-30T02:47:19.121809Z
13,car_new,1738,2,0.8996198388965635,1,1738,1-2-284,2019-08-30T02:47:19.121824Z
33,vacation,7651,4,0.20307335274775284,0,0,1-2-285,2019-08-30T02:47:19.121840Z
