LoanDuration,LoanPurpose,LoanAmount,InstallmentPercent,AcceptedPercent,Accepted,AmountGranted,transaction_id,timestamp
14,car_new,4879,2,0.860654172699005,1,4879,4-0-27,2019-09-02T00:47:20.016556Z
13,car_new,4243,1,0.8788086556801789,1,4243,4-0-28,2019-09-02T00:47:20.016573Z
29,furniture,6815,4,0.13154285081209222,0,0,4-0-29,2019-09-02T00:47:20.016590Z
37,other,5843,5,0.3819898664636866,0,0,4-0-30,2019-09-02T00:47:20.016608Z
18,retraining,3140,3,0.781473086947744,1,3140,4-0-31,2019-09-02T00:47:20.016624Z
37,repairs,7928,4,0.12254699916627461,0,0,4-0-32,2019-09-02T00:47:20.016640Z
19,furniture,2601,3,0.7622355207243272,1,2601,4-0-33,2019-09-02T00:47:20.016656Z
4,car_new,1405,2,0.873125651066659,1,1405,4-0-34,2019-09-02T00:47:20.016674Z
16,appliances,1443,1,0.7879572177120306,1,1443,4-0-35,2019-09-02T00:47:20.016690Z
18,repairs,6332,4,0.5396668469866507,1,6332,4-0-36,2019-09-02T00:47:20.016708Z
39,repairs,6418,5,0.4100439807849766,0,0,4-0-37,2019-09-02T00:47:20.016732Z
33,repairs,5717,5,0.0796042558779473,0,0,4-0-38,2019-09-02T00:47:20.016749Z
17,car_new,1595,3,0.8396420220732137,1,1595,4-0-39,2019-09-02T00:47:20.016767Z
41,retraining,6674,5,0.5006417942478376,1,6674,4-0-40,2019-09-02T00:47:20.016784Z
22,car_used,250,2,0.8280211776428622,1,250,4-0-41,2019-09-02T00:47:20.016800Z
14,furniture,250,3,0.9211966421353927,1,250,4-0-42,2019-09-02T00:47:20.016817Z
35,furniture,5602,5,0.49960607252277844,0,0,4-0-43,2019-09-02T00:47:20.016833Z
22,education,1846,3,0.8019287720358145,1,1846,4-0-44,2019-09-02T00:47:20.016849Z
28,radio_tv,2402,4,0.6230109735193514,1,2402,4-0-45,2019-09-02T00:47:20.016866Z
4,car_new,250,1,0.8646978667386254,1,250,4-0-46,2019-09-02T00:47:20.016884Z
26,appliances,2618,3,0.5392488584979237,1,2618,4-0-47,2019-09-02T00:47:20.016903Z
32,appliances,668,2,0.7863270126714014,1,668,4-0-48,2019-09-02T00:47:20.016921Z
11,furniture,2707,1,0.888307402349977,1,2707,4-0-49,2019-09-02T00:47:20.016937Z
34,vacation,8750,5,0.13304126409595077,0,0,4-0-50,2019-09-02T00:47:20.016953Z
8,car_used,2069,2,0.935353515402164,1,2069,4-0-51,2019-09-02T00:47:20.016968Z
4,car_used,250,1,0.9842413066763195,1,250,4-0-52,2019-09-02T00:47:20.016986Z
5,education,250,3,0.8912912736919635,1,250,4-0-53,2019-09-02T00:47:20.017003Z
19,car_used,1448,2,0.7468987147465576,1,1448,4-0-54,2019-09-02T00:47:20.017021Z
32,furniture,6066,4,0.42339860265657486,0,0,4-0-55,2019-09-02T00:47:20.017038Z
15,retraining,4372,3,0.44564817331829476,0,0,4-0-56,2019-09-02T00:47:20.017054Z
44,other,5009,4,0.5119766534898581,1,5009,4-0-57,2019-09-02T00:47:20.017070Z
30,other,4760,5,0.3217664853090513,0,0,4-0-58,2019-09-02T00:47:20.017087Z
10,car_used,1847,1,0.9132286526446695,1,1847,4-0-59,2019-09-02T00:47:20.017107Z
39,vacation,6434,5,0.32236394141330765,0,0,4-0-60,2019-09-02T00:47:20.017125Z
39,repairs,6263,5,0.23880183480872091,0,0,4-0-61,2019-09-02T00:47:20.017142Z
18,furniture,250,1,0.9493180617945403,1,250,4-0-62,2019-09-02T00:47:20.017157Z
20,furniture,2732,2,0.7489112653753762,1,2732,4-0-63,2019-09-02T00:47:20.017173Z
4,car_new,250,1,0.9832589339292408,1,250,4-0-64,2019-09-02T00:47:20.017189Z
11,car_new,2083,2,0.9042044116394866,1,2083,4-0-65,2019-09-02T00:47:20.017205Z
36,other,8022,5,0.31366975963314075,0,0,4-0-66,2019-09-02T00:47:20.017222Z
21,furniture,3417,2,0.7785703011856858,1,3417,4-0-67,2019-09-02T00:47:20.017238Z
22,car_new,2830,3,0.7550844977838225,1,2830,4-0-68,2019-09-02T00:47:20.017255Z
20,car_new,2986,3,0.7822341548402609,1,2986,4-0-69,2019-09-02T00:47:20.017272Z
32,car_used,5497,4,0.24635349191650385,0,0,4-0-70,2019-09-02T00:47:20.017288Z
32,radio_tv,5038,4,0.6169393845495794,1,5038,4-0-71,2019-09-02T00:47:20.017304Z
29,car_used,2750,4,0.6216775310144649,1,2750,4-0-72,2019-09-02T00:47:20.017321Z
30,furniture,5317,3,0.40502602435969653,0,0,4-0-73,2019-09-02T00:47:20.017339Z
13,car_new,3116,1,0.9225050860658295,1,3116,4-0-74,2019-09-02T00:47:20.017356Z
13,furniture,2438,2,0.8159821420330029,1,2438,4-0-75,2019-09-02T00:47:20.017372Z
12,car_used,3097,3,0.706749575393197,1,3097,4-0-76,2019-09-02T00:47:20.017388Z
39,appliances,6320,4,0.4835904673932029,0,0,4-0-77,2019-09-02T00:47:20.017403Z
22,car_used,1993,3,0.7519810946920171,1,1993,4-0-78,2019-09-02T00:47:20.017419Z
39,repairs,10913,4,0.190016803087031,0,0,4-0-79,2019-09-02T00:47:20.017434Z
16,car_new,3283,3,0.8199285872847559,1,3283,4-0-80,2019-09-02T00:47:20.017451Z
29,furniture,4061,4,0.24873375441839457,0,0,4-0-81,2019-09-02T00:47:20.017468Z
40,repairs,7712,4,0.1434567623325638,0,0,4-0-82,2019-09-02T00:47:20.017485Z
9,car_new,4609,3,0.8098647859166079,1,4609,4-0-83,2019-09-02T00:47:20.017503Z
30,radio_tv,5283,4,0.24502847551661713,0,0,4-0-84,2019-09-02T00:47:20.017520Z
21,car_new,250,3,0.8867906419137395,1,250,4-0-85,2019-09-02T00:47:20.017535Z
33,radio_tv,7233,5,0.1085422779716702,0,0,4-0-86,2019-09-02T00:47:20.017551Z
17,car_new,4252,2,0.8114243344334747,1,4252,4-0-87,2019-09-02T00:47:20.017568Z
24,radio_tv,4059,4,0.1977134114109198,0,0,4-0-88,2019-09-02T00:47:20.017584Z
35,appliances,5954,4,0.16909369609452765,0,0,4-0-89,2019-09-02T00:47:20.017603Z
34,business,3198,3,0.6989934835571174,1,3198,4-0-90,2019-09-02T00:47:20.017620Z
22,furniture,2150,4,0.6110733644545232,1,2150,4-0-91,2019-09-02T00:47:20.017639Z
10,car_used,2323,2,0.8953927003094234,1,2323,4-0-92,2019-09-02T00:47:20.017658Z
29,appliances,5816,5,0.25477162620154864,0,0,4-0-93,2019-09-02T00:47:20.017677Z
17,radio_tv,4533,4,0.7524142594021497,1,4533,4-0-94,2019-09-02T00:47:20.017695Z
50,appliances,7030,4,0.3967859341912544,0,0,4-0-95,2019-09-02T00:47:20.017713Z
18,car_new,3548,2,0.7276235436637049,1,3548,4-0-96,2019-09-02T00:47:20.017731Z
25,furniture,3908,2,0.7201036600499557,1,3908,4-0-97,2019-09-02T00:47:20.017748Z
37,appliances,4956,3,0.5649704852401329,1,4956,4-0-98,2019-09-02T00:47:20.017767Z
17,radio_tv,1807,2,0.7722871433749561,1,1807,4-0-99,2019-09-02T00:47:20.017785Z
38,radio_tv,2754,3,0.6656165370366296,1,2754,4-0-100,2019-09-02T00:47:20.017804Z
36,business,3152,4,0.7741661984674604,1,3152,4-0-101,2019-09-02T00:47:20.017822Z
36,appliances,5363,4,0.3273658041614445,0,0,4-0-102,2019-09-02T00:47:20.017840Z
4,car_new,963,2,0.9306383882285025,1,963,4-0-103,2019-09-02T00:47:20.017857Z
15,retraining,2497,4,0.8007675634925955,1,2497,4-0-104,2019-09-02T00:47:20.017875Z
13,vacation,2317,2,0.901827299565458,1,2317,4-0-105,2019-09-02T00:47:20.017891Z
4,car_new,842,1,0.9797086380712526,1,842,4-0-106,2019-09-02T00:47:20.017909Z
35,furniture,5602,5,0.49960607252277844,0,0,4-0-107,2019-09-02T00:47:20.017927Z
16,car_used,7282,4,0.6706863509800793,1,7282,4-0-108,2019-09-02T00:47:20.017946Z
13,car_new,250,1,0.9597912500962877,1,250,4-0-109,2019-09-02T00:47:20.017962Z
25,radio_tv,4287,3,0.6858287681476849,1,4287,4-0-110,2019-09-02T00:47:20.017980Z
27,appliances,5996,3,0.4610503067827822,0,0,4-0-111,2019-09-02T00:47:20.017998Z
9,car_new,250,1,0.9832589339292408,1,250,4-0-112,2019-09-02T00:47:20.018016Z
24,appliances,3822,4,0.7701853280646157,1,3822,4-0-113,2019-09-02T00:47:20.018033Z
32,furniture,5170,5,0.10671966659179237,0,0,4-0-114,2019-09-02T00:47:20.018050Z
4,car_new,250,1,0.9800331274776278,1,250,4-0-115,2019-09-02T00:47:20.018067Z
28,radio_tv,2656,3,0.6586615533940167,1,2656,4-0-116,2019-09-02T00:47:20.018083Z
8,vacation,5560,3,0.37457529138491347,0,0,4-0-117,2019-09-02T00:47:20.018100Z
22,appliances,4993,4,0.522912615479182,1,4993,4-0-118,2019-09-02T00:47:20.018117Z
31,appliances,5629,3,0.4055516799665403,0,0,4-0-119,2019-09-02T00:47:20.018133Z
23,furniture,4138,4,0.6926764062596249,1,4138,4-1-120,2019-09-02T01:47:20.018149Z
4,car_new,1518,2,0.9442283998851853,1,1518,4-1-121,2019-09-02T01:47:20.018167Z
10,car_new,762,1,0.9244059419190387,1,762,4-1-122,2019-09-02T01:47:20.018183Z
8,car_used,250,2,0.9685941205958082,1,250,4-1-123,2019-09-02T01:47:20.018200Z
19,car_new,1796,3,0.946623726841224,1,1796,4-1-124,2019-09-02T01:47:20.018219Z
21,car_used,3170,3,0.7048311945922593,1,3170,4-1-125,2019-09-02T01:47:20.018235Z
6,car_used,763,1,0.9810155002247065,1,763,4-1-126,2019-09-02T01:47:20.018251Z
11,car_used,368,1,0.9842413066763195,1,368,4-1-127,2019-09-02T01:47:20.018281Z
20,car_new,1061,4,0.5229938796005247,1,1061,4-1-128,2019-09-02T01:47:20.018299Z
5,furniture,1285,2,0.7866717938219985,1,1285,4-1-129,2019-09-02T01:47:20.018317Z
32,vacation,6483,3,0.30467873000497375,0,0,4-1-130,2019-09-02T01:47:20.018334Z
36,radio_tv,6138,5,0.0833620394265038,0,0,4-1-131,2019-09-02T01:47:20.018351Z
26,appliances,9358,4,0.2288875634860589,0,0,4-1-132,2019-09-02T01:47:20.018368Z
18,vacation,5951,3,0.8810955049029013,1,5951,4-1-133,2019-09-02T01:47:20.018424Z
12,furniture,2396,3,0.8475803245403066,1,2396,4-1-134,2019-09-02T01:47:20.018441Z
17,repairs,3861,3,0.9201796936278901,1,3861,4-1-135,2019-09-02T01:47:20.018459Z
34,vacation,3700,4,0.5064305063196877,1,3700,4-1-136,2019-09-02T01:47:20.018478Z
31,other,9225,4,0.12592594269140076,0,0,4-1-137,2019-09-02T01:47:20.018497Z
25,car_used,5943,4,0.5572130121958144,1,5943,4-1-138,2019-09-02T01:47:20.018516Z
39,appliances,3054,3,0.5934401272545468,1,3054,4-1-139,2019-09-02T01:47:20.018535Z
33,car_used,3130,3,0.449341529402744,0,0,4-1-140,2019-09-02T01:47:20.018554Z
5,car_new,1152,3,0.840977707424222,1,1152,4-1-141,2019-09-02T01:47:20.018581Z
16,car_used,4851,3,0.8747832720523576,1,4851,4-1-142,2019-09-02T01:47:20.018598Z
23,furniture,317,2,0.8486417255020445,1,317,4-1-143,2019-09-02T01:47:20.018615Z
29,appliances,6859,4,0.2833654299978131,0,0,4-1-144,2019-09-02T01:47:20.018632Z
17,furniture,250,3,0.6260413872824176,1,250,4-1-145,2019-09-02T01:47:20.018650Z
27,radio_tv,4521,4,0.65637291120397,1,4521,4-1-146,2019-09-02T01:47:20.018668Z
14,furniture,250,3,0.8879642113586345,1,250,4-1-147,2019-09-02T01:47:20.018687Z
4,radio_tv,271,2,0.9438672818521701,1,271,4-1-148,2019-09-02T01:47:20.018704Z
15,radio_tv,250,3,0.80101603684317,1,250,4-1-149,2019-09-02T01:47:20.018722Z
29,radio_tv,7468,5,0.09017541433549625,0,0,4-1-150,2019-09-02T01:47:20.018740Z
33,radio_tv,7341,3,0.5656002600708133,1,7341,4-1-151,2019-09-02T01:47:20.018758Z
34,furniture,4842,4,0.3629671932819556,0,0,4-1-152,2019-09-02T01:47:20.018776Z
4,car_new,250,1,0.9832589339292408,1,250,4-1-153,2019-09-02T01:47:20.018793Z
4,car_new,250,1,0.9832589339292408,1,250,4-1-154,2019-09-02T01:47:20.018811Z
8,car_used,2069,2,0.935353515402164,1,2069,4-1-155,2019-09-02T01:47:20.018829Z
8,car_new,5082,2,0.8707823965131956,1,5082,4-1-156,2019-09-02T01:47:20.018846Z
11,furniture,1198,3,0.8068526873308123,1,1198,4-1-157,2019-09-02T01:47:20.018864Z
32,radio_tv,2070,4,0.5266710156097028,1,2070,4-1-158,2019-09-02T01:47:20.018881Z
31,furniture,7443,5,0.2765372978435289,0,0,4-1-159,2019-09-02T01:47:20.018897Z
14,car_used,5452,4,0.6314285754881647,1,5452,4-1-160,2019-09-02T01:47:20.018915Z
6,car_new,3403,3,0.8978691424862768,1,3403,4-1-161,2019-09-02T01:47:20.018932Z
18,furniture,5313,4,0.7544899934326512,1,5313,4-1-162,2019-09-02T01:47:20.018951Z
32,appliances,5158,5,0.370814770232878,0,0,4-1-163,2019-09-02T01:47:20.018968Z
22,car_used,1993,3,0.7519810946920171,1,1993,4-1-164,2019-09-02T01:47:20.018986Z
22,radio_tv,2441,3,0.7816510639344945,1,2441,4-1-165,2019-09-02T01:47:20.019005Z
15,car_used,4097,3,0.7322511010151754,1,4097,4-1-166,2019-09-02T01:47:20.019023Z
22,radio_tv,1131,2,0.7011608031595487,1,1131,4-1-167,2019-09-02T01:47:20.019041Z
31,car_used,6099,4,0.376871953162769,0,0,4-1-168,2019-09-02T01:47:20.019068Z
9,car_used,448,2,0.9663518265405211,1,448,4-1-169,2019-09-02T01:47:20.019086Z
21,radio_tv,2105,3,0.7282734765210398,1,2105,4-1-170,2019-09-02T01:47:20.019104Z
32,radio_tv,7663,3,0.5550795912176547,1,7663,4-1-171,2019-09-02T01:47:20.019121Z
29,radio_tv,5375,4,0.1445976761402217,0,0,4-1-172,2019-09-02T01:47:20.019138Z
18,radio_tv,2618,2,0.8286813212644573,1,2618,4-1-173,2019-09-02T01:47:20.019165Z
15,radio_tv,6090,4,0.5603365339189158,1,6090,4-1-174,2019-09-02T01:47:20.019184Z
30,appliances,8256,4,0.08431939076260246,0,0,4-1-175,2019-09-02T01:47:20.019202Z
41,furniture,1431,2,0.6176348404868527,1,1431,4-1-176,2019-09-02T01:47:20.019219Z
35,furniture,5222,4,0.26257916683896976,0,0,4-1-177,2019-09-02T01:47:20.019236Z
11,car_new,3930,3,0.6767853495299987,1,3930,4-1-178,2019-09-02T01:47:20.019254Z
28,appliances,7092,4,0.3144662762990055,0,0,4-1-179,2019-09-02T01:47:20.019272Z
37,radio_tv,5550,4,0.17088627745159757,0,0,4-1-180,2019-09-02T01:47:20.019290Z
17,car_new,446,3,0.9022262397772591,1,446,4-1-181,2019-09-02T01:47:20.019308Z
6,education,250,1,0.9810155002247065,1,250,4-1-182,2019-09-02T01:47:20.019325Z
27,car_used,2513,4,0.6281211206976111,1,2513,4-1-183,2019-09-02T01:47:20.019344Z
33,appliances,6805,3,0.4095393469029986,0,0,4-1-184,2019-09-02T01:47:20.019362Z
22,car_used,2119,3,0.8425410351649077,1,2119,4-1-185,2019-09-02T01:47:20.019379Z
37,radio_tv,5821,5,0.17438968334371135,0,0,4-1-186,2019-09-02T01:47:20.019404Z
11,car_new,250,2,0.9832589339292408,1,250,4-1-187,2019-09-02T01:47:20.019422Z
4,car_new,348,2,0.9832589339292408,1,348,4-1-188,2019-09-02T01:47:20.019438Z
16,appliances,3676,3,0.5194875089867479,1,3676,4-1-189,2019-09-02T01:47:20.019453Z
41,repairs,7779,5,0.1072096472518977,0,0,4-1-190,2019-09-02T01:47:20.019471Z
9,furniture,250,1,0.9784102040523232,1,250,4-1-191,2019-09-02T01:47:20.019488Z
30,radio_tv,8357,3,0.1286477697893869,0,0,4-1-192,2019-09-02T01:47:20.019506Z
32,other,9727,4,0.20089492775354087,0,0,4-1-193,2019-09-02T01:47:20.019522Z
12,vacation,1742,1,0.9651296899615158,1,1742,4-1-194,2019-09-02T01:47:20.019539Z
36,appliances,2434,4,0.5695073332830142,1,2434,4-1-195,2019-09-02T01:47:20.019557Z
28,appliances,8281,4,0.14820603959099768,0,0,4-1-196,2019-09-02T01:47:20.019573Z
24,repairs,1766,2,0.7444675510579291,1,1766,4-1-197,2019-09-02T01:47:20.019590Z
31,car_used,7864,4,0.1444457947856054,0,0,4-1-198,2019-09-02T01:47:20.019606Z
21,radio_tv,6013,4,0.6299183196423869,1,6013,4-1-199,2019-09-02T01:47:20.019622Z
20,retraining,1241,2,0.809789076684005,1,1241,4-1-200,2019-09-02T01:47:20.019638Z
8,furniture,4545,3,0.7984830341476385,1,4545,4-1-201,2019-09-02T01:47:20.019653Z
41,education,7971,5,0.07251613327258331,0,0,4-1-202,2019-09-02T01:47:20.019670Z
20,car_used,4042,3,0.6777640615683165,1,4042,4-1-203,2019-09-02T01:47:20.019688Z
14,vacation,1995,2,0.9046142031615494,1,1995,4-1-204,2019-09-02T01:47:20.019706Z
32,appliances,4388,4,0.5637095895300607,1,4388,4-1-205,2019-09-02T01:47:20.019721Z
27,retraining,5229,4,0.5245143782302175,1,5229,4-1-206,2019-09-02T01:47:20.019737Z
12,car_used,916,2,0.9286446163975025,1,916,4-1-207,2019-09-02T01:47:20.019753Z
16,car_used,3806,2,0.8117178449250891,1,3806,4-1-208,2019-09-02T01:47:20.019769Z
19,furniture,4398,3,0.8323796629931236,1,4398,4-1-209,2019-09-02T01:47:20.019786Z
4,car_used,250,1,0.9810155002247065,1,250,4-1-210,2019-09-02T01:47:20.019803Z
25,appliances,3797,3,0.7481026038498382,1,3797,4-1-211,2019-09-02T01:47:20.019820Z
30,education,3690,3,0.5392211333180323,1,3690,4-1-212,2019-09-02T01:47:20.019838Z
4,repairs,250,1,0.9690995916832057,1,250,4-1-213,2019-09-02T01:47:20.019854Z
29,car_used,3664,3,0.6067468804654945,1,3664,4-1-214,2019-09-02T01:47:20.019869Z
20,radio_tv,2305,2,0.8014921399142079,1,2305,4-1-215,2019-09-02T01:47:20.019885Z
22,furniture,2849,3,0.6749346043989131,1,2849,4-1-216,2019-09-02T01:47:20.019902Z
25,car_used,5995,4,0.4509861185572343,0,0,4-1-217,2019-09-02T01:47:20.019926Z
12,car_used,250,2,0.9648745835425349,1,250,4-1-218,2019-09-02T01:47:20.019944Z
37,repairs,4580,5,0.28927363214035895,0,0,4-1-219,2019-09-02T01:47:20.019961Z
20,furniture,2734,3,0.9629445653621156,1,2734,4-1-220,2019-09-02T01:47:20.019991Z
39,radio_tv,6650,5,0.465268636491935,0,0,4-1-221,2019-09-02T01:47:20.020012Z
4,car_new,250,1,0.9800331274776278,1,250,4-1-222,2019-09-02T01:47:20.020033Z
4,radio_tv,1707,2,0.9742211357368713,1,1707,4-1-223,2019-09-02T01:47:20.020055Z
31,radio_tv,3914,4,0.5445217257290433,1,3914,4-1-224,2019-09-02T01:47:20.020076Z
19,car_used,3812,4,0.38330006399332606,0,0,4-1-225,2019-09-02T01:47:20.020096Z
4,education,790,3,0.9716007604536591,1,790,4-1-226,2019-09-02T01:47:20.020117Z
28,car_used,2901,2,0.6209722990858229,1,2901,4-1-227,2019-09-02T01:47:20.020138Z
5,car_new,4855,1,0.8466798945507973,1,4855,4-1-228,2019-09-02T01:47:20.020158Z
9,car_new,2524,2,0.9125930649818447,1,2524,4-1-229,2019-09-02T01:47:20.020180Z
4,car_new,250,2,0.9630170565479007,1,250,4-1-230,2019-09-02T01:47:20.020205Z
16,repairs,6907,4,0.7987815314963246,1,6907,4-1-231,2019-09-02T01:47:20.020227Z
8,furniture,2141,2,0.8936564946422391,1,2141,4-1-232,2019-09-02T01:47:20.020250Z
25,furniture,3716,4,0.7134820585271686,1,3716,4-1-233,2019-09-02T01:47:20.020272Z
23,appliances,4790,2,0.7277914526633983,1,4790,4-1-234,2019-09-02T01:47:20.020297Z
24,car_new,3229,3,0.6839513761274417,1,3229,4-1-235,2019-09-02T01:47:20.020319Z
31,furniture,2696,3,0.4998104932790996,0,0,4-1-236,2019-09-02T01:47:20.020340Z
37,appliances,4989,4,0.49570958494143785,0,0,4-1-237,2019-09-02T01:47:20.020360Z
17,car_new,2549,3,0.8686863906523963,1,2549,4-1-238,2019-09-02T01:47:20.020380Z
4,car_new,2890,2,0.9195488656888156,1,2890,4-1-239,2019-09-02T01:47:20.020401Z
5,car_new,1523,2,0.979069865613789,1,1523,4-2-240,2019-09-02T02:47:20.020423Z
8,retraining,3878,2,0.9115458077161003,1,3878,4-2-241,2019-09-02T02:47:20.020445Z
34,appliances,2561,3,0.5917548997970223,1,2561,4-2-242,2019-09-02T02:47:20.020465Z
4,car_new,250,2,0.8858859279117615,1,250,4-2-243,2019-09-02T02:47:20.020489Z
4,car_new,1711,2,0.9385318064925396,1,1711,4-2-244,2019-09-02T02:47:20.020511Z
12,car_new,2833,3,0.8629070640120403,1,2833,4-2-245,2019-09-02T02:47:20.020534Z
26,car_used,6623,4,0.5117625132727978,1,6623,4-2-246,2019-09-02T02:47:20.020555Z
22,radio_tv,3841,3,0.6195595139615027,1,3841,4-2-247,2019-09-02T02:47:20.020577Z
14,car_new,822,1,0.9699542399569123,1,822,4-2-248,2019-09-02T02:47:20.020598Z
8,car_used,797,3,0.8910692404378023,1,797,4-2-249,2019-09-02T02:47:20.020619Z
28,furniture,3914,4,0.7089928372061614,1,3914,4-2-250,2019-09-02T02:47:20.020640Z
24,furniture,2601,2,0.8092294540640432,1,2601,4-2-251,2019-09-02T02:47:20.020662Z
24,appliances,4442,4,0.24400585376353554,0,0,4-2-252,2019-09-02T02:47:20.020682Z
21,car_used,2049,3,0.9102474712910844,1,2049,4-2-253,2019-09-02T02:47:20.020703Z
26,radio_tv,3782,4,0.32810803500207697,0,0,4-2-254,2019-09-02T02:47:20.020725Z
9,repairs,1164,3,0.7636077770340547,1,1164,4-2-255,2019-09-02T02:47:20.020747Z
10,car_new,1693,3,0.8894246972925945,1,1693,4-2-256,2019-09-02T02:47:20.020771Z
4,car_used,250,2,0.8863592807400297,1,250,4-2-257,2019-09-02T02:47:20.020794Z
26,car_used,1830,3,0.7151839628517406,1,1830,4-2-258,2019-09-02T02:47:20.020815Z
32,car_used,5353,4,0.483791987577153,0,0,4-2-259,2019-09-02T02:47:20.020836Z
10,car_used,250,2,0.9660929518253548,1,250,4-2-260,2019-09-02T02:47:20.020862Z
7,car_new,250,2,0.9488532702454965,1,250,4-2-261,2019-09-02T02:47:20.020884Z
25,business,5515,3,0.5711091699091277,1,5515,4-2-262,2019-09-02T02:47:20.020905Z
33,furniture,2008,4,0.576585353842819,1,2008,4-2-263,2019-09-02T02:47:20.020926Z
8,car_used,250,2,0.9753229544905558,1,250,4-2-264,2019-09-02T02:47:20.020947Z
19,furniture,3666,3,0.8458618395315748,1,3666,4-2-265,2019-09-02T02:47:20.020968Z
17,radio_tv,5493,2,0.7539115337218838,1,5493,4-2-266,2019-09-02T02:47:20.020996Z
14,furniture,250,2,0.9768071187448912,1,250,4-2-267,2019-09-02T02:47:20.021012Z
9,car_new,1704,2,0.979069865613789,1,1704,4-2-268,2019-09-02T02:47:20.021029Z
40,repairs,5624,5,0.11933318809021051,0,0,4-2-269,2019-09-02T02:47:20.021048Z
10,car_used,1349,2,0.8987097340050993,1,1349,4-2-270,2019-09-02T02:47:20.021065Z
22,car_used,2080,3,0.7850614141461588,1,2080,4-2-271,2019-09-02T02:47:20.021083Z
20,car_new,3731,2,0.7473645923340314,1,3731,4-2-272,2019-09-02T02:47:20.021100Z
29,vacation,7083,4,0.39713676802504533,0,0,4-2-273,2019-09-02T02:47:20.021116Z
22,furniture,2244,3,0.6923886430149709,1,2244,4-2-274,2019-09-02T02:47:20.021132Z
21,radio_tv,5386,2,0.7523569994432578,1,5386,4-2-275,2019-09-02T02:47:20.021149Z
13,vacation,250,2,0.9157698452067129,1,250,4-2-276,2019-09-02T02:47:20.021165Z
16,car_new,985,1,0.8848273104043566,1,985,4-2-277,2019-09-02T02:47:20.021182Z
13,car_new,1920,2,0.9364615272641691,1,1920,4-2-278,2019-09-02T02:47:20.021199Z
12,car_new,4152,2,0.8436582417259189,1,4152,4-2-279,2019-09-02T02:47:20.021215Z
29,appliances,5488,4,0.32074540432832743,0,0,4-2-280,2019-09-02T02:47:20.021231Z
46,radio_tv,5727,3,0.3607203197381986,0,0,4-2-281,2019-09-02T02:47:20.021247Z
32,appliances,8032,3,0.5742317400919623,1,8032,4-2-282,2019-09-02T02:47:20.021267Z
32,car_used,6881,4,0.2572799879925863,0,0,4-2-283,2019-09-02T02:47:20.021286Z
9,car_new,1455,2,0.8723404780675119,1,1455,4-2-284,2019-09-02T02:47:20.021302Z
29,repairs,7074,4,0.07710728595935352,0,0,4-2-285,2019-09-02T02:47:20.021318Z
